% Model:              coaxial_103mm_704MHz.mph
% Version:            COMSOL 4.3.2.189
% Date:               Jul 1 2021, 13:08
% Dimension:          3
% Nodes:              3885
% Expressions:        3
% Description:        Electric field, x component, Electric field, y component, Electric field, z component
% Length unit:        m
% x                       y                        z                        emw.Ex (V/m) @ freq=7.044e8                       emw.Ey (V/m) @ freq=7.044e8                       emw.Ez (V/m) @ freq=7.044e8
0.022365                  0                        0.022671594383696057     239.091946856287-519.8496788726479i               0.1974298336280177-0.4292651298418525i            0.042223980517462505-0.09180619841588214i
0.021353192917865683      -0.006650892963535853    0.025990414236957998     234.0180445510272-448.26723656680156i             -73.14549793796127+140.11197423198306i            -0.004681931579725773+0.008968353423615946i
0.014163270487228057      -0.036384274618792546    0.04774735923693439      81.32914421470954-78.94175725197906i              -207.9231261419186+202.24828012140932i            -0.7292262633120572+0.36508057886169354i
0.009342251350883592      -0.034626141569807686    0.04933093953816181      63.15493996760827-58.378585773098i                -236.48048650073605+218.546866967602i             0.4387075093319171-0.7427169600849342i
0.017702079073644756      -0.03244626784708031     0.04179364516167826      101.23863263429605-117.81032834085757i            -186.0269029582222+215.4281194006366i             0.34666901161069513+0.08505890919642281i
0.01670233195657666       -0.028758816391872177    0.03579849020931337      105.67303823888489-146.5603872429061i             -180.93603915357042+252.45631088732046i           0.11121099673452937+0.2058741136928497i
0.011115280323058158      -0.03137707939914346     0.04269186466012116      80.46937952079298-90.74620375436393i              -227.72307394936067+257.2823680726633i            -0.4911750683626934-0.04416621246957142i
0.00505066815596762       -0.028509804713204988    0.0390552270996529       47.352681334720906-60.512152012912544i            -252.0872125785084+315.42197379440114i            -0.03420514565504636-0.1581939346192369i
-4.108383849439582E-18    -0.022364999999999996    0.03828782616444105      -5.12879525537366+7.790224726123114i              -331.9054520636413+426.44213309277336i            -8.544721629447167+13.100451138762935i
0.01193567166932552       -0.027138659091277148    0.0373564109897206       97.26077318615702-130.23538953036154i             -224.44248200635386+298.3586273556687i            1.3298954646664356-1.9846128030508225i
0.00698311848422984       -0.02124686520960698     0.034943001469978814     95.35709303190993-137.25208956312864i             -289.24796445594495+416.3286260223451i            -0.006396597467264713+0.009206933019471408i
0.02457431601446816       -0.014660126714451292    0.032096229205314845     194.65729027392848-303.1581918966437i             -115.89382080015743+180.32371070609702i           -3.4391217200738136+3.123223155689214i
0.018209402885029372      -0.012985024896806472    0.02898783363746593      217.95870088836767-377.55165828952056i            -154.57156140354274+268.86313649676646i           2.5032961912670464-2.0151340683366272i
0.013126965600554498      -0.018107346551106233    0.031836524820903565     169.53839324267153-268.031166846319i              -229.20981933652652+362.43632045254395i           2.3565722577740758-0.6215054554517678i
0.027206146943406076      -0.011575022158166458    0.035078897860684494     215.05654055167088-305.8758048316589i             -91.88361897398535+130.72615060068296i            -0.6263127594508369-0.11073672076468567i
0.025592522363153934      -0.03619007495709681     0.04249425112430572      103.4991815833045-117.37288129347003i             -145.33293238195176+165.3067720580807i            -0.029917682444196278+0.36208708013361735i
0.02016844410943026       -0.019946892471249707    0.03479347742707859      172.19779860036667-247.82766719233763i            -171.90387413265276+244.34686266075812i           0.5736569120547841-0.4402891673525259i
0.021135319934195214      -0.026420028357278882    0.03794662443411246      134.94674509315897-175.3713438642281i             -170.35406851079526+222.45682049831154i           -0.7776516337784928+1.0356812693401487i
0.01585783527923432       -0.023330084833010283    0.03638623513727681      140.04984703557932-189.90275842364883i            -207.47489030754437+282.12855766752847i           0.34770363711616065-0.4755771664291168i
0.0294123352215017        -0.030004348178277046    0.03966728652234765      125.96452653910326-155.6419737226456i             -127.56087416559544+156.5853515167484i            0.07607191956876846-0.14826482144688669i
0.020798420812201866      -0.03481545503328181     0.0476112156950573       106.97095516266936-103.87639069721232i            -181.1899653969757+177.11253444341418i            1.1242383889764143-1.2257608674621943i
0.02267151249091086       -0.04076480138758793     0.05371266333798723      97.01145556082972-78.95575182086868i              -174.71774757537472+142.21591867860022i           -0.20734672090881293+0.035546775861871334i
0.027584402633436148      -0.03758711740774782     0.049411663749628014     112.30996568003333-103.43484558689337i            -153.07514825392778+141.797474355468i             -0.2680252081964838+0.2448802142821549i
0.026751998326036395      -0.04400659706866398     0.050090605221815375     89.72038498188094-81.48703910460387i              -147.5713770415677+134.02923509673911i            2.515407211366865E-4-2.2845765300483139E-4i
0.02655241183330196       -0.04412730929747162     0.05836647110010154      98.1311246463605-69.26438227628444i               -163.06144384583095+115.09447406989855i           3.2171458806963933E-4-2.2707741598006155E-4i
0.02383077787460889       -0.03594354798371274     0.052935521665871364     118.16390303407904-98.45492886093484i             -177.0150889479818+147.44831595332246i            -0.7693339577854714+0.6236470976319856i
0.03221162358657575       -0.04018284840472059     0.046023031586441575     102.80387635668315-105.14749294721246i            -128.26012102728427+131.18406279091886i           0.001893515440693508-0.0019366818499757898i
0.04319565252903057       -0.019009215491802862    0.025174391299106865     104.74253950166701-207.70401676151897i            -46.28921126572674+91.55605165620206i             -0.006216675420734732-0.037728819846534443i
0.03999648588633817       -0.02107227920539125     0.028104863557171393     114.66826984880203-204.71749657126688i            -60.543604562844735+107.46336332996815i           -0.21563763669247038+0.026387807030936017i
0.03020832705675263       -0.012055793952692588    0.029999877821204838     177.1130442131406-296.8705312874972i              -69.49831307168333+117.27205752321781i            -0.6989954006677702-0.5148759017117183i
0.03699027004246646       -0.01324891328595425     0.027078192610033094     135.08134291254865-251.73272710619037i            -48.0580562428436+89.97420656917892i              -0.319466129788468+0.53691757239214i
0.04194922719152871       -0.011180655393077367    0.02366288197798247      114.62042631640878-241.51696220160525i            -30.225024984600672+64.690891952822i              -0.06181384556651537-0.07799255887767131i
0.03922406430189321       0.006746225248347416     0.020062385272436208     113.18648902093268-274.7971299170457i             19.893173513206474-48.011000674954175i            0.19801995396043465+0.11591233317107236i
0.04348887256871747       0.006626941372416317     0.01614633850177361      88.12453272296786-253.71028570926217i             13.304164285778675-38.447142823702244i            -0.02386573222517781+0.03210113804047507i
0.05109947384806291       0.006410442453616953     0.012663161239743878     63.59582173347305-221.32847528786908i             7.982933271535422-27.78249264108132i              -4.357966338412678E-4+0.0015166751820314224i
0.03337980482811513       -0.00528502139126843     0.027556235938506132     167.66250419471638-307.0631087664316i             -27.447623119733134+49.63665291259053i            0.01945860280330369+0.005536465802095052i
0.027262014418934003      -0.007189643179390083    0.031098803247425037     214.53095618557094-345.96957979414134i            -54.334330250054904+86.02619837285872i            -0.569058920521087+1.9752570968443592i
0.040420669919942434      7.982143627625931E-4     0.017203800314593343     100.94957552259278-277.4401510717017i             2.7103500773777136-7.539232800063518i             -0.22339078841427937+0.1582555944615801i
0.04005036001487691       -0.007137247359933535    0.026208863753244507     134.51605169233014-257.37836199343707i            -23.988141963407646+46.17975841990276i            -0.08933234929835174+0.10750044777375642i
0.043358168152660324      -0.005044987089100222    0.019357580699909473     101.28792032456114-253.8147992028327i             -11.770592127355018+29.319494807975833i           -0.03645401255025076-0.09415746934758813i
0.03831388750822083       -0.005075080224034346    0.02086738047006713      120.00314722116478-282.08319833816455i            -15.420703683763211+36.264185650855495i           0.493924498109752+0.33573606059070216i
